Match type,Repository,Repository external URL
repo,github.com/armadaproject/armada,https://sourcegraph.com/github.com/armadaproject/armada
repo,github.com/aws-observability/aws-otel-collector,https://sourcegraph.com/github.com/aws-observability/aws-otel-collector
repo,github.com/tektoncd/triggers,https://sourcegraph.com/github.com/tektoncd/triggers
repo,github.com/oriondesign2015/SetupOrion,https://sourcegraph.com/github.com/oriondesign2015/SetupOrion
repo,github.com/nlpodyssey/verbaflow,https://sourcegraph.com/github.com/nlpodyssey/verbaflow
repo,github.com/edgelesssys/constellation,https://sourcegraph.com/github.com/edgelesssys/constellation
repo,github.com/contentful-labs/coredns-nodecache,https://sourcegraph.com/github.com/contentful-labs/coredns-nodecache
repo,github.com/medik8s/node-maintenance-operator,https://sourcegraph.com/github.com/medik8s/node-maintenance-operator
repo,github.com/cortezaproject/corteza,https://sourcegraph.com/github.com/cortezaproject/corteza
repo,github.com/ChainSafe/gossamer,https://sourcegraph.com/github.com/ChainSafe/gossamer
repo,github.com/palantir/policy-bot,https://sourcegraph.com/github.com/palantir/policy-bot
repo,github.com/openshift/hypershift,https://sourcegraph.com/github.com/openshift/hypershift
repo,github.com/Conflux-Chain/confura,https://sourcegraph.com/github.com/Conflux-Chain/confura
repo,github.com/decred/dcrd,https://sourcegraph.com/github.com/decred/dcrd
repo,github.com/mccutchen/go-httpbin,https://sourcegraph.com/github.com/mccutchen/go-httpbin
repo,github.com/DeterminateSystems/terraform-provider-hydra,https://sourcegraph.com/github.com/DeterminateSystems/terraform-provider-hydra
repo,github.com/pingcap/tiflow,https://sourcegraph.com/github.com/pingcap/tiflow
repo,github.com/embeddedgo/stm32,https://sourcegraph.com/github.com/embeddedgo/stm32
repo,github.com/openshift/generic-admission-server,https://sourcegraph.com/github.com/openshift/generic-admission-server
repo,github.com/goplus/ixgo,https://sourcegraph.com/github.com/goplus/ixgo
repo,github.com/guacsec/guac,https://sourcegraph.com/github.com/guacsec/guac
repo,github.com/billykwooten/openweather-exporter,https://sourcegraph.com/github.com/billykwooten/openweather-exporter
repo,github.com/kubernetes/node-problem-detector,https://sourcegraph.com/github.com/kubernetes/node-problem-detector
repo,github.com/knative-extensions/net-kourier,https://sourcegraph.com/github.com/knative-extensions/net-kourier
repo,github.com/dapr/components-contrib,https://sourcegraph.com/github.com/dapr/components-contrib
repo,github.com/NVIDIA/k8s-device-plugin,https://sourcegraph.com/github.com/NVIDIA/k8s-device-plugin
repo,github.com/openshift/machine-api-operator,https://sourcegraph.com/github.com/openshift/machine-api-operator
repo,github.com/palantir/bouncer,https://sourcegraph.com/github.com/palantir/bouncer
repo,github.com/GridProtectionAlliance/go2cs,https://sourcegraph.com/github.com/GridProtectionAlliance/go2cs
repo,github.com/ceph/ceph-csi,https://sourcegraph.com/github.com/ceph/ceph-csi
repo,github.com/Scalingo/cli,https://sourcegraph.com/github.com/Scalingo/cli
repo,github.com/prebid/prebid-server,https://sourcegraph.com/github.com/prebid/prebid-server
repo,github.com/kube-logging/logging-operator,https://sourcegraph.com/github.com/kube-logging/logging-operator
repo,github.com/palantir/godel,https://sourcegraph.com/github.com/palantir/godel
repo,github.com/rancher/elemental-toolkit,https://sourcegraph.com/github.com/rancher/elemental-toolkit
repo,github.com/hyperledger/fabric-ca,https://sourcegraph.com/github.com/hyperledger/fabric-ca
repo,github.com/gnolang/gno,https://sourcegraph.com/github.com/gnolang/gno
repo,github.com/kubernetes/ingress-gce,https://sourcegraph.com/github.com/kubernetes/ingress-gce
repo,github.com/McKael/madonctl,https://sourcegraph.com/github.com/McKael/madonctl
repo,github.com/godot-go/godot-go,https://sourcegraph.com/github.com/godot-go/godot-go
repo,github.com/inlets/inlets-operator,https://sourcegraph.com/github.com/inlets/inlets-operator
repo,github.com/zitadel/zitadel,https://sourcegraph.com/github.com/zitadel/zitadel
repo,github.com/apache/iceberg-go,https://sourcegraph.com/github.com/apache/iceberg-go
repo,github.com/deckhouse/prompp,https://sourcegraph.com/github.com/deckhouse/prompp
repo,github.com/MixinNetwork/bot-api-go-client,https://sourcegraph.com/github.com/MixinNetwork/bot-api-go-client
repo,github.com/chainguard-dev/kaniko,https://sourcegraph.com/github.com/chainguard-dev/kaniko
repo,github.com/yunify/hostnic-cni,https://sourcegraph.com/github.com/yunify/hostnic-cni
repo,github.com/mlange-42/ark,https://sourcegraph.com/github.com/mlange-42/ark
repo,github.com/browserutils/kooky,https://sourcegraph.com/github.com/browserutils/kooky
repo,github.com/Azure/aztfmigrate,https://sourcegraph.com/github.com/Azure/aztfmigrate
repo,github.com/openshift/cluster-kube-scheduler-operator,https://sourcegraph.com/github.com/openshift/cluster-kube-scheduler-operator
repo,github.com/mongodb/terraform-provider-mongodbatlas,https://sourcegraph.com/github.com/mongodb/terraform-provider-mongodbatlas
repo,github.com/TheLunarCompany/lunar,https://sourcegraph.com/github.com/TheLunarCompany/lunar
repo,github.com/dydxprotocol/v4-chain,https://sourcegraph.com/github.com/dydxprotocol/v4-chain
repo,github.com/cloudfoundry/guardian,https://sourcegraph.com/github.com/cloudfoundry/guardian
repo,github.com/kubegems/kubegems,https://sourcegraph.com/github.com/kubegems/kubegems
repo,github.com/openshift/console,https://sourcegraph.com/github.com/openshift/console
repo,github.com/yandex/yatool,https://sourcegraph.com/github.com/yandex/yatool
repo,github.com/iains/gcc-darwin-arm64,https://sourcegraph.com/github.com/iains/gcc-darwin-arm64
repo,github.com/Koubae/Programming-CookBook,https://sourcegraph.com/github.com/Koubae/Programming-CookBook
repo,github.com/WeBankPartners/open-monitor,https://sourcegraph.com/github.com/WeBankPartners/open-monitor
repo,github.com/libopenstorage/stork,https://sourcegraph.com/github.com/libopenstorage/stork
repo,github.com/openshift/hive,https://sourcegraph.com/github.com/openshift/hive
repo,github.com/portworx/torpedo,https://sourcegraph.com/github.com/portworx/torpedo
repo,github.com/smithy-security/smithy,https://sourcegraph.com/github.com/smithy-security/smithy
repo,github.com/kubernetes-sigs/blob-csi-driver,https://sourcegraph.com/github.com/kubernetes-sigs/blob-csi-driver
repo,github.com/coze-dev/coze-loop,https://sourcegraph.com/github.com/coze-dev/coze-loop
repo,github.com/kmodules/client-go,https://sourcegraph.com/github.com/kmodules/client-go
repo,github.com/VictoriaMetrics/victoriametrics-datasource,https://sourcegraph.com/github.com/VictoriaMetrics/victoriametrics-datasource
repo,github.com/lawrencegripper/azbrowse,https://sourcegraph.com/github.com/lawrencegripper/azbrowse
repo,github.com/rwxrob/bonzai,https://sourcegraph.com/github.com/rwxrob/bonzai
repo,github.com/kubernetes/cloud-provider-alibaba-cloud,https://sourcegraph.com/github.com/kubernetes/cloud-provider-alibaba-cloud
repo,github.com/databricks/databricks-sdk-go,https://sourcegraph.com/github.com/databricks/databricks-sdk-go
repo,github.com/yuhaiin/yuhaiin,https://sourcegraph.com/github.com/yuhaiin/yuhaiin
repo,github.com/cvmfs/cvmfs,https://sourcegraph.com/github.com/cvmfs/cvmfs
repo,github.com/z1labs/Cypher-Go-Ethereum,https://sourcegraph.com/github.com/z1labs/Cypher-Go-Ethereum
repo,github.com/temporalio/omes,https://sourcegraph.com/github.com/temporalio/omes
repo,github.com/openshift/cluster-image-registry-operator,https://sourcegraph.com/github.com/openshift/cluster-image-registry-operator
repo,github.com/aws/amazon-ssm-agent,https://sourcegraph.com/github.com/aws/amazon-ssm-agent
repo,github.com/grafana/pyroscope,https://sourcegraph.com/github.com/grafana/pyroscope
repo,github.com/vkngwrapper/core,https://sourcegraph.com/github.com/vkngwrapper/core
repo,github.com/redpanda-data/redpanda,https://sourcegraph.com/github.com/redpanda-data/redpanda
repo,github.com/Azure/terraform-provider-azapi,https://sourcegraph.com/github.com/Azure/terraform-provider-azapi
repo,github.com/status-im/status-go,https://sourcegraph.com/github.com/status-im/status-go
repo,github.com/mongodb/mongo-tools,https://sourcegraph.com/github.com/mongodb/mongo-tools
repo,github.com/oracle/terraform-provider-oci,https://sourcegraph.com/github.com/oracle/terraform-provider-oci
repo,github.com/mintoolkit/mint,https://sourcegraph.com/github.com/mintoolkit/mint
repo,github.com/tencentcloudstack/terraform-provider-tencentcloud,https://sourcegraph.com/github.com/tencentcloudstack/terraform-provider-tencentcloud
repo,github.com/netobserv/netobserv-ebpf-agent,https://sourcegraph.com/github.com/netobserv/netobserv-ebpf-agent
repo,github.com/NVIDIA/k8s-nim-operator,https://sourcegraph.com/github.com/NVIDIA/k8s-nim-operator
repo,github.com/go-graphite/go-carbon,https://sourcegraph.com/github.com/go-graphite/go-carbon
repo,github.com/bitcoin-sv/spv-wallet,https://sourcegraph.com/github.com/bitcoin-sv/spv-wallet
repo,github.com/nginx/nginx-gateway-fabric,https://sourcegraph.com/github.com/nginx/nginx-gateway-fabric
repo,github.com/qonto/prometheus-rds-exporter,https://sourcegraph.com/github.com/qonto/prometheus-rds-exporter
repo,github.com/GuanceCloud/datakit,https://sourcegraph.com/github.com/GuanceCloud/datakit
repo,github.com/GeniusesGroup/memar-go,https://sourcegraph.com/github.com/GeniusesGroup/memar-go
repo,github.com/hndada/gosu,https://sourcegraph.com/github.com/hndada/gosu
repo,github.com/kubernetes-sigs/kubectl-validate,https://sourcegraph.com/github.com/kubernetes-sigs/kubectl-validate
repo,github.com/openshift/rosa,https://sourcegraph.com/github.com/openshift/rosa
repo,github.com/kubernetes-sigs/security-profiles-operator,https://sourcegraph.com/github.com/kubernetes-sigs/security-profiles-operator
repo,github.com/lightmeterio/ControlCenter,https://sourcegraph.com/github.com/lightmeterio/ControlCenter
repo,github.com/carvel-dev/kapp-controller,https://sourcegraph.com/github.com/carvel-dev/kapp-controller
repo,github.com/syself/cluster-api-provider-hetzner,https://sourcegraph.com/github.com/syself/cluster-api-provider-hetzner
repo,github.com/mrhaoxx/OpenNG,https://sourcegraph.com/github.com/mrhaoxx/OpenNG
repo,github.com/truanguyenvan/go-clean-architecture-example,https://sourcegraph.com/github.com/truanguyenvan/go-clean-architecture-example
repo,github.com/sourcenetwork/orbis-go,https://sourcegraph.com/github.com/sourcenetwork/orbis-go
repo,github.com/liyue201/gostl,https://sourcegraph.com/github.com/liyue201/gostl
repo,github.com/kakao/varlog,https://sourcegraph.com/github.com/kakao/varlog
repo,github.com/kubevirt/hostpath-provisioner-operator,https://sourcegraph.com/github.com/kubevirt/hostpath-provisioner-operator
repo,github.com/yandex/perforator,https://sourcegraph.com/github.com/yandex/perforator
repo,github.com/netobserv/network-observability-operator,https://sourcegraph.com/github.com/netobserv/network-observability-operator
repo,github.com/shipwright-io/build,https://sourcegraph.com/github.com/shipwright-io/build
repo,github.com/paultyng/terraform-provider-unifi,https://sourcegraph.com/github.com/paultyng/terraform-provider-unifi
repo,github.com/kubernetes/cloud-provider-gcp,https://sourcegraph.com/github.com/kubernetes/cloud-provider-gcp
repo,github.com/CortexFoundation/CortexTheseus,https://sourcegraph.com/github.com/CortexFoundation/CortexTheseus
repo,github.com/openshift/ci-chat-bot,https://sourcegraph.com/github.com/openshift/ci-chat-bot
repo,github.com/kubedb/cli,https://sourcegraph.com/github.com/kubedb/cli
repo,github.com/cilium/hubble-ui,https://sourcegraph.com/github.com/cilium/hubble-ui
repo,github.com/ydb-platform/nbs,https://sourcegraph.com/github.com/ydb-platform/nbs
repo,github.com/kubernetes-sigs/aws-efs-csi-driver,https://sourcegraph.com/github.com/kubernetes-sigs/aws-efs-csi-driver
repo,github.com/kubevirt/cluster-network-addons-operator,https://sourcegraph.com/github.com/kubevirt/cluster-network-addons-operator
repo,github.com/sealerio/sealer,https://sourcegraph.com/github.com/sealerio/sealer
repo,github.com/monetr/monetr,https://sourcegraph.com/github.com/monetr/monetr
repo,github.com/gmeghnag/koff,https://sourcegraph.com/github.com/gmeghnag/koff
repo,github.com/openshift/windows-machine-config-operator,https://sourcegraph.com/github.com/openshift/windows-machine-config-operator
repo,github.com/openshift/api,https://sourcegraph.com/github.com/openshift/api
repo,github.com/openshift/sriov-network-operator,https://sourcegraph.com/github.com/openshift/sriov-network-operator
repo,github.com/kubeedge/edgemesh,https://sourcegraph.com/github.com/kubeedge/edgemesh
repo,github.com/Kong/kong-operator,https://sourcegraph.com/github.com/Kong/kong-operator
repo,github.com/corbym/gocrest,https://sourcegraph.com/github.com/corbym/gocrest
repo,github.com/git-town/git-town,https://sourcegraph.com/github.com/git-town/git-town
repo,github.com/aws/jsii,https://sourcegraph.com/github.com/aws/jsii
repo,github.com/snyk/snyk-ls,https://sourcegraph.com/github.com/snyk/snyk-ls
repo,github.com/webx-top/echo,https://sourcegraph.com/github.com/webx-top/echo
repo,github.com/kubevirt/ssp-operator,https://sourcegraph.com/github.com/kubevirt/ssp-operator
repo,github.com/openshift/library-go,https://sourcegraph.com/github.com/openshift/library-go
repo,github.com/system-pclub/GCatch,https://sourcegraph.com/github.com/system-pclub/GCatch
repo,github.com/knative-extensions/eventing-natss,https://sourcegraph.com/github.com/knative-extensions/eventing-natss
repo,github.com/elgohr/go-localstack,https://sourcegraph.com/github.com/elgohr/go-localstack
repo,github.com/prometheus-operator/prometheus-operator,https://sourcegraph.com/github.com/prometheus-operator/prometheus-operator
repo,github.com/openshift/cluster-config-operator,https://sourcegraph.com/github.com/openshift/cluster-config-operator
repo,github.com/vmware/load-balancer-and-ingress-services-for-kubernetes,https://sourcegraph.com/github.com/vmware/load-balancer-and-ingress-services-for-kubernetes
repo,github.com/OffchainLabs/go-ethereum,https://sourcegraph.com/github.com/OffchainLabs/go-ethereum
repo,github.com/knative-extensions/net-gateway-api,https://sourcegraph.com/github.com/knative-extensions/net-gateway-api
repo,github.com/redpanda-data/redpanda-operator,https://sourcegraph.com/github.com/redpanda-data/redpanda-operator
repo,github.com/deanxv/done-hub,https://sourcegraph.com/github.com/deanxv/done-hub
repo,github.com/pulumi/pulumi-kubernetes-operator,https://sourcegraph.com/github.com/pulumi/pulumi-kubernetes-operator
repo,github.com/cloudfoundry/pxc-release,https://sourcegraph.com/github.com/cloudfoundry/pxc-release
repo,github.com/kubev2v/forklift,https://sourcegraph.com/github.com/kubev2v/forklift
repo,github.com/ARM-software/golang-utils,https://sourcegraph.com/github.com/ARM-software/golang-utils
repo,github.com/estuary/connectors,https://sourcegraph.com/github.com/estuary/connectors
repo,github.com/shangzongyu/source-code,https://sourcegraph.com/github.com/shangzongyu/source-code
repo,github.com/knative/networking,https://sourcegraph.com/github.com/knative/networking
repo,github.com/gcc-mirror/gcc,https://sourcegraph.com/github.com/gcc-mirror/gcc
repo,github.com/rilldata/rill,https://sourcegraph.com/github.com/rilldata/rill
repo,github.com/nlpodyssey/cybertron,https://sourcegraph.com/github.com/nlpodyssey/cybertron
repo,github.com/streamplace/streamplace,https://sourcegraph.com/github.com/streamplace/streamplace
repo,github.com/u-root/u-root,https://sourcegraph.com/github.com/u-root/u-root
repo,github.com/tektoncd/cli,https://sourcegraph.com/github.com/tektoncd/cli
repo,github.com/cockroachdb/terraform-provider-cockroach,https://sourcegraph.com/github.com/cockroachdb/terraform-provider-cockroach
repo,github.com/palantir/pkg,https://sourcegraph.com/github.com/palantir/pkg
repo,github.com/kubernetes-sigs/azurefile-csi-driver,https://sourcegraph.com/github.com/kubernetes-sigs/azurefile-csi-driver
repo,github.com/cloudfoundry/bosh-agent,https://sourcegraph.com/github.com/cloudfoundry/bosh-agent
repo,github.com/jmsadair/raft,https://sourcegraph.com/github.com/jmsadair/raft
repo,github.com/bolucat/Archive,https://sourcegraph.com/github.com/bolucat/Archive
repo,github.com/tektoncd/operator,https://sourcegraph.com/github.com/tektoncd/operator
repo,github.com/umputun/mpt,https://sourcegraph.com/github.com/umputun/mpt
repo,github.com/tektoncd/plumbing,https://sourcegraph.com/github.com/tektoncd/plumbing
repo,github.com/red-hat-storage/ocs-operator,https://sourcegraph.com/github.com/red-hat-storage/ocs-operator
repo,github.com/openshift/ci-tools,https://sourcegraph.com/github.com/openshift/ci-tools
repo,github.com/neuvector/neuvector,https://sourcegraph.com/github.com/neuvector/neuvector
repo,github.com/VictoriaMetrics/VictoriaLogs,https://sourcegraph.com/github.com/VictoriaMetrics/VictoriaLogs
repo,github.com/openshift/cluster-ingress-operator,https://sourcegraph.com/github.com/openshift/cluster-ingress-operator
repo,github.com/kubernetes-sigs/gcp-compute-persistent-disk-csi-driver,https://sourcegraph.com/github.com/kubernetes-sigs/gcp-compute-persistent-disk-csi-driver
repo,github.com/castai/terraform-provider-castai,https://sourcegraph.com/github.com/castai/terraform-provider-castai
repo,github.com/sunhailin-Leo/triton-service-go,https://sourcegraph.com/github.com/sunhailin-Leo/triton-service-go
repo,github.com/essentialkaos/ek,https://sourcegraph.com/github.com/essentialkaos/ek
repo,github.com/ossf/package-analysis,https://sourcegraph.com/github.com/ossf/package-analysis
repo,github.com/haiku/buildtools,https://sourcegraph.com/github.com/haiku/buildtools
repo,github.com/lacework/go-sdk,https://sourcegraph.com/github.com/lacework/go-sdk
repo,github.com/openshift-kni/cnf-features-deploy,https://sourcegraph.com/github.com/openshift-kni/cnf-features-deploy
repo,github.com/openshift/router,https://sourcegraph.com/github.com/openshift/router
repo,github.com/openshift/machine-config-operator,https://sourcegraph.com/github.com/openshift/machine-config-operator
repo,github.com/NVIDIA/gpu-operator,https://sourcegraph.com/github.com/NVIDIA/gpu-operator
repo,github.com/jovandeginste/workout-tracker,https://sourcegraph.com/github.com/jovandeginste/workout-tracker
repo,github.com/crc-org/crc,https://sourcegraph.com/github.com/crc-org/crc
repo,github.com/ionos-cloud/ionosctl,https://sourcegraph.com/github.com/ionos-cloud/ionosctl
repo,github.com/openshift/file-integrity-operator,https://sourcegraph.com/github.com/openshift/file-integrity-operator
repo,github.com/knative-extensions/net-contour,https://sourcegraph.com/github.com/knative-extensions/net-contour
repo,github.com/tektoncd/chains,https://sourcegraph.com/github.com/tektoncd/chains
repo,github.com/livekit/protocol,https://sourcegraph.com/github.com/livekit/protocol
repo,github.com/openshift/cluster-network-operator,https://sourcegraph.com/github.com/openshift/cluster-network-operator
repo,github.com/Psiphon-Labs/psiphon-tunnel-core,https://sourcegraph.com/github.com/Psiphon-Labs/psiphon-tunnel-core
repo,github.com/openshift/ovn-kubernetes,https://sourcegraph.com/github.com/openshift/ovn-kubernetes
repo,github.com/mendersoftware/mender-artifact,https://sourcegraph.com/github.com/mendersoftware/mender-artifact
repo,github.com/operator-framework/operator-lifecycle-manager,https://sourcegraph.com/github.com/operator-framework/operator-lifecycle-manager
repo,github.com/docker/buildkit-syft-scanner,https://sourcegraph.com/github.com/docker/buildkit-syft-scanner
repo,github.com/flayerlabs/flaunchgg-contracts,https://sourcegraph.com/github.com/flayerlabs/flaunchgg-contracts
repo,github.com/casys-kaist/ozz,https://sourcegraph.com/github.com/casys-kaist/ozz
repo,github.com/kubevirt/project-infra,https://sourcegraph.com/github.com/kubevirt/project-infra
repo,github.com/fluid-cloudnative/fluid,https://sourcegraph.com/github.com/fluid-cloudnative/fluid
repo,github.com/kubernetes-csi/external-resizer,https://sourcegraph.com/github.com/kubernetes-csi/external-resizer
repo,github.com/pwh-pwh/aiwechat-vercel,https://sourcegraph.com/github.com/pwh-pwh/aiwechat-vercel
repo,github.com/lflxp/showme,https://sourcegraph.com/github.com/lflxp/showme
repo,github.com/towns-protocol/towns,https://sourcegraph.com/github.com/towns-protocol/towns
repo,github.com/kubevirt/kubevirt-tekton-tasks,https://sourcegraph.com/github.com/kubevirt/kubevirt-tekton-tasks
repo,github.com/openshift/cluster-version-operator,https://sourcegraph.com/github.com/openshift/cluster-version-operator
repo,github.com/eclipse-che/che-operator,https://sourcegraph.com/github.com/eclipse-che/che-operator
repo,github.com/mudler/LocalAGI,https://sourcegraph.com/github.com/mudler/LocalAGI
repo,github.com/osbuild/osbuild-composer,https://sourcegraph.com/github.com/osbuild/osbuild-composer
repo,github.com/3scale-sre/marin3r,https://sourcegraph.com/github.com/3scale-sre/marin3r
repo,github.com/kubepack/kubepack,https://sourcegraph.com/github.com/kubepack/kubepack
repo,github.com/kubedb/apimachinery,https://sourcegraph.com/github.com/kubedb/apimachinery
repo,github.com/openshift/microshift,https://sourcegraph.com/github.com/openshift/microshift
repo,github.com/openshift/console-operator,https://sourcegraph.com/github.com/openshift/console-operator
repo,github.com/openshift/sippy,https://sourcegraph.com/github.com/openshift/sippy
repo,github.com/redhat-developer/devspaces-images,https://sourcegraph.com/github.com/redhat-developer/devspaces-images
repo,github.com/openshift/assisted-installer-agent,https://sourcegraph.com/github.com/openshift/assisted-installer-agent
repo,github.com/rancher/elemental-operator,https://sourcegraph.com/github.com/rancher/elemental-operator
repo,github.com/openshift/cluster-kube-apiserver-operator,https://sourcegraph.com/github.com/openshift/cluster-kube-apiserver-operator
repo,github.com/ovn-kubernetes/ovn-kubernetes,https://sourcegraph.com/github.com/ovn-kubernetes/ovn-kubernetes
repo,github.com/hypermodeinc/modus,https://sourcegraph.com/github.com/hypermodeinc/modus
repo,github.com/dataplane-app/dataplane,https://sourcegraph.com/github.com/dataplane-app/dataplane
repo,github.com/cornelk/hashmap,https://sourcegraph.com/github.com/cornelk/hashmap
repo,gitlab.com/gitlab-org/gitaly,https://sourcegraph.com/gitlab.com/gitlab-org/gitaly
repo,github.com/hwholiday/learning_tools,https://sourcegraph.com/github.com/hwholiday/learning_tools
repo,github.com/anyproto/anytype-heart,https://sourcegraph.com/github.com/anyproto/anytype-heart
repo,github.com/Xe/x,https://sourcegraph.com/github.com/Xe/x
repo,github.com/encoredev/encore.dev,https://sourcegraph.com/github.com/encoredev/encore.dev
repo,github.com/MixinNetwork/mixin,https://sourcegraph.com/github.com/MixinNetwork/mixin
repo,github.com/ssbeatty/oms,https://sourcegraph.com/github.com/ssbeatty/oms
repo,github.com/hismailbulut/Neoray,https://sourcegraph.com/github.com/hismailbulut/Neoray
repo,github.com/knative/operator,https://sourcegraph.com/github.com/knative/operator
repo,github.com/docker/mcp-gateway,https://sourcegraph.com/github.com/docker/mcp-gateway
repo,github.com/viamrobotics/rdk,https://sourcegraph.com/github.com/viamrobotics/rdk
repo,github.com/smartcontractkit/chainlink,https://sourcegraph.com/github.com/smartcontractkit/chainlink
repo,github.com/kubean-io/kubean,https://sourcegraph.com/github.com/kubean-io/kubean
repo,github.com/VictoriaMetrics/VictoriaTraces,https://sourcegraph.com/github.com/VictoriaMetrics/VictoriaTraces
repo,github.com/synnaxlabs/synnax,https://sourcegraph.com/github.com/synnaxlabs/synnax
repo,github.com/superstreamlabs/memphis,https://sourcegraph.com/github.com/superstreamlabs/memphis
repo,github.com/knative-extensions/net-istio,https://sourcegraph.com/github.com/knative-extensions/net-istio
repo,github.com/kubernetes-csi/external-attacher,https://sourcegraph.com/github.com/kubernetes-csi/external-attacher
repo,github.com/openshift/cluster-node-tuning-operator,https://sourcegraph.com/github.com/openshift/cluster-node-tuning-operator
repo,github.com/intelops/compage,https://sourcegraph.com/github.com/intelops/compage
repo,github.com/jvcoutinho/lit,https://sourcegraph.com/github.com/jvcoutinho/lit
repo,github.com/mangenotwork/gathertool,https://sourcegraph.com/github.com/mangenotwork/gathertool
repo,github.com/logdyhq/logdy-core,https://sourcegraph.com/github.com/logdyhq/logdy-core
repo,github.com/hashicorp/hcdiag,https://sourcegraph.com/github.com/hashicorp/hcdiag
repo,github.com/kubedb/installer,https://sourcegraph.com/github.com/kubedb/installer
repo,github.com/sourcenetwork/sourcehub,https://sourcegraph.com/github.com/sourcenetwork/sourcehub
repo,github.com/duanhf2012/origin,https://sourcegraph.com/github.com/duanhf2012/origin
repo,github.com/openshift/assisted-installer,https://sourcegraph.com/github.com/openshift/assisted-installer
repo,github.com/openshift/cloud-credential-operator,https://sourcegraph.com/github.com/openshift/cloud-credential-operator
repo,github.com/knative-extensions/security-guard,https://sourcegraph.com/github.com/knative-extensions/security-guard
repo,github.com/code-innovator-zyx/wechat-gptbot,https://sourcegraph.com/github.com/code-innovator-zyx/wechat-gptbot
repo,github.com/cloudfoundry/cf-networking-release,https://sourcegraph.com/github.com/cloudfoundry/cf-networking-release
repo,github.com/scylladb/scylla-manager,https://sourcegraph.com/github.com/scylladb/scylla-manager
repo,github.com/letsencrypt/boulder,https://sourcegraph.com/github.com/letsencrypt/boulder
repo,github.com/knative-extensions/eventing-autoscaler-keda,https://sourcegraph.com/github.com/knative-extensions/eventing-autoscaler-keda
repo,github.com/zhmu/ananas,https://sourcegraph.com/github.com/zhmu/ananas
repo,github.com/knative/caching,https://sourcegraph.com/github.com/knative/caching
repo,github.com/t34-dev/go-field-alignment,https://sourcegraph.com/github.com/t34-dev/go-field-alignment
repo,github.com/daichi-m/go18ds,https://sourcegraph.com/github.com/daichi-m/go18ds
repo,github.com/package-operator/package-operator,https://sourcegraph.com/github.com/package-operator/package-operator
repo,github.com/DataDog/datadog-agent,https://sourcegraph.com/github.com/DataDog/datadog-agent
repo,github.com/sghctoma/sst,https://sourcegraph.com/github.com/sghctoma/sst
repo,github.com/openshift-knative/serverless-operator,https://sourcegraph.com/github.com/openshift-knative/serverless-operator
repo,github.com/open-policy-agent/gatekeeper,https://sourcegraph.com/github.com/open-policy-agent/gatekeeper
repo,github.com/openshift/insights-operator,https://sourcegraph.com/github.com/openshift/insights-operator
repo,github.com/juju/juju,https://sourcegraph.com/github.com/juju/juju
repo,github.com/gookit/goutil,https://sourcegraph.com/github.com/gookit/goutil
repo,github.com/spiffe/spire,https://sourcegraph.com/github.com/spiffe/spire
repo,github.com/opencloud-eu/opencloud,https://sourcegraph.com/github.com/opencloud-eu/opencloud
repo,github.com/K-Phoen/dark,https://sourcegraph.com/github.com/K-Phoen/dark
repo,github.com/knative/eventing,https://sourcegraph.com/github.com/knative/eventing
repo,github.com/grafana/beyla,https://sourcegraph.com/github.com/grafana/beyla
repo,github.com/golang/exp,https://sourcegraph.com/github.com/golang/exp
repo,github.com/GoogleCloudPlatform/k8s-stackdriver,https://sourcegraph.com/github.com/GoogleCloudPlatform/k8s-stackdriver
repo,github.com/scylladb/scylla-operator,https://sourcegraph.com/github.com/scylladb/scylla-operator
repo,github.com/kubeflow/arena,https://sourcegraph.com/github.com/kubeflow/arena
repo,github.com/981377660LMT/algorithm-study,https://sourcegraph.com/github.com/981377660LMT/algorithm-study
repo,github.com/open-policy-agent/opa-envoy-plugin,https://sourcegraph.com/github.com/open-policy-agent/opa-envoy-plugin
repo,github.com/mongodb/mongodb-atlas-kubernetes,https://sourcegraph.com/github.com/mongodb/mongodb-atlas-kubernetes
repo,github.com/lf-edge/eve,https://sourcegraph.com/github.com/lf-edge/eve
repo,github.com/oceanbase/ob-operator,https://sourcegraph.com/github.com/oceanbase/ob-operator
repo,github.com/luci/luci-go,https://sourcegraph.com/github.com/luci/luci-go
repo,github.com/knative-extensions/eventing-rabbitmq,https://sourcegraph.com/github.com/knative-extensions/eventing-rabbitmq
repo,github.com/GoogleCloudPlatform/gcs-fuse-csi-driver,https://sourcegraph.com/github.com/GoogleCloudPlatform/gcs-fuse-csi-driver
repo,github.com/grokify/mogo,https://sourcegraph.com/github.com/grokify/mogo
repo,github.com/tektoncd/results,https://sourcegraph.com/github.com/tektoncd/results
repo,github.com/nhost/cli,https://sourcegraph.com/github.com/nhost/cli
repo,github.com/ryanmrestivo/red-team,https://sourcegraph.com/github.com/ryanmrestivo/red-team
repo,github.com/open-policy-agent/frameworks,https://sourcegraph.com/github.com/open-policy-agent/frameworks
repo,github.com/Egodystonic/TinyFFR,https://sourcegraph.com/github.com/Egodystonic/TinyFFR
repo,github.com/kubernetes-sigs/azuredisk-csi-driver,https://sourcegraph.com/github.com/kubernetes-sigs/azuredisk-csi-driver
repo,github.com/open-feature/go-sdk-contrib,https://sourcegraph.com/github.com/open-feature/go-sdk-contrib
repo,github.com/thongtech/go-legacy-win7,https://sourcegraph.com/github.com/thongtech/go-legacy-win7
